date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:37:11	129751/129751	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:29%20GMT	https://www.wedmegood.com/profile/Templetree-the-paper-boutique-20261	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Templetree-the-paper-boutique-20261.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:13	21965/21965	---M--	200	added ('OK')	image/jpeg	etag:%22fe34a9bc5582a5608b115a89d81b8e89%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4301/thumbnails/thumb_270/1440756834_Nahar_cards_009.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4301/thumbnails/thumb_270/1440756834_Nahar_cards_009.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:13	128884/128884	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:32%20GMT	https://www.wedmegood.com/profile/Nahar-cards-18520	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Nahar-cards-18520.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:18	18983/18983	---M--	200	added ('OK')	image/jpeg	etag:%22ee0940677484792a449931cc91753452%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2868/thumbnails/thumb_270/1433595362_Dee_Card_Reception.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2868/thumbnails/thumb_270/1433595362_Dee_Card_Reception.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:19	142474/142474	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:35%20GMT	https://www.wedmegood.com/profile/Design-Tuk-Tuk-13928	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Design-Tuk-Tuk-13928.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:21	29131/29131	---M--	200	added ('OK')	image/jpeg	etag:%2264c6ccbecb5750ebcbef3a075c65793c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7236/thumbnails/thumb_270/1449473808_Metro_Cards_003.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7236/thumbnails/thumb_270/1449473808_Metro_Cards_003.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:21	128737/128737	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:40%20GMT	https://www.wedmegood.com/profile/Metro-Cards-26882	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Metro-Cards-26882.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:23	76329/76329	---M--	200	added ('OK')	image/jpeg	etag:%2270dd561a76bf49f27bb34064f92f01e8%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/847/thumbnails/thumb_270/1433248706_15.JPG	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/847/thumbnails/thumb_270/1433248706_15.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:23	136981/136981	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:43%20GMT	https://www.wedmegood.com/profile/Invitations-by-Arushi-6419	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Invitations-by-Arushi-6419.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:26	47059/47059	---M--	200	added ('OK')	image/jpeg	etag:%227db902716d80a8529b97ff6600e92817%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7439/thumbnails/thumb_270/1450079227_11_1470362_589108174487650_846456769_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/7439/thumbnails/thumb_270/1450079227_11_1470362_589108174487650_846456769_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:26	129087/129087	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:45%20GMT	https://www.wedmegood.com/profile/Moi-Krafts-27945	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Moi-Krafts-27945.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:29	10888/10888	---M--	200	added ('OK')	image/jpeg	etag:%223f3c08188314203b26379a0a8b62f030%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/10487/thumbnails/thumb_270/1426833787_10953894_10152515675946784_2102038782_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/10487/thumbnails/thumb_270/1426833787_10953894_10152515675946784_2102038782_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:29	133065/133065	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:48%20GMT	https://www.wedmegood.com/profile/Glitterkode-10487	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Glitterkode-10487.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:32	132540/132540	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:51%20GMT	https://www.wedmegood.com/profile/House-of-Design-156	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/House-of-Design-156.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:36	137745/137745	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:54%20GMT	https://www.wedmegood.com/profile/Krimson-Design-5647	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Krimson-Design-5647.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:36	24704/24704	---M--	200	added ('OK')	image/jpeg	etag:%22ec1c80829616049db16e97fd17675f93%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5647/thumbnails/thumb_270/1429009941_Krimson_-_Invitation_-_Mum-005.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5647/thumbnails/thumb_270/1429009941_Krimson_-_Invitation_-_Mum-005.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:38	26848/26848	---M--	200	added ('OK')	image/jpeg	etag:%224a8ccbc20b6a6cb3e2e09974611e02f8%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5036/thumbnails/thumb_270/1443008485_Shubhankar_wedding_cards_012.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5036/thumbnails/thumb_270/1443008485_Shubhankar_wedding_cards_012.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:38	129160/129160	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:08:58%20GMT	https://www.wedmegood.com/profile/Shubhankar-wedding-cards-20512	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Shubhankar-wedding-cards-20512.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:41	24151/24151	---M--	200	added ('OK')	image/jpeg	etag:%221992d6e7ce960db245239dfbd181e16f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/191/thumbnails/thumb_270/1425537073_8db2782660c3bf0d84bbfd8bfb16b684.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/191/thumbnails/thumb_270/1425537073_8db2782660c3bf0d84bbfd8bfb16b684.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:41	133725/133725	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:00%20GMT	https://www.wedmegood.com/profile/Artys-Paper-Heritage-757	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Artys-Paper-Heritage-757.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:45	73238/73238	---M--	200	added ('OK')	image/jpeg	etag:%22d92652572f4aee92c503d9ae9e4651cc%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1314/thumbnails/thumb_270/1452771598_ria_inviye_5_copy.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/1314/thumbnails/thumb_270/1452771598_ria_inviye_5_copy.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:46	142291/142291	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:03%20GMT	https://www.wedmegood.com/profile/ArtsyDesignCo-8420	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/ArtsyDesignCo-8420.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:46	32810/32810	---M--	200	added ('OK')	image/jpeg	etag:%224c4151ac7634ddcb1588c4bc84256422%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9714/thumbnails/thumb_270/1455174888_11262031_495692783920333_7286802972572000344_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9714/thumbnails/thumb_270/1455174888_11262031_495692783920333_7286802972572000344_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:46	59311/59311	---M--	200	added ('OK')	image/jpeg	etag:%22346fb1bb9f93231061b6df9a1338003f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/177/thumbnails/thumb_270/1450852166_IMG_3303.JPG	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/177/thumbnails/thumb_270/1450852166_IMG_3303.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:46	355/355	---MC-	404	error ('Not%20Found')	application/xml	date:Mon,%2015%20Feb%202016%2018:09:08%20GMT	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/797/thumbnails/thumb_270/1427741116_m+a_wedding_invite.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/797/thumbnails/thumb_270/1427741116_m+a_wedding_invite.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:49	99013/99013	---M--	200	added ('OK')	image/jpeg	etag:%22bd14766aa574549a1d612dfacd637e17%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8381/thumbnails/thumb_270/1453703408_Wedding_Royal___invite.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8381/thumbnails/thumb_270/1453703408_Wedding_Royal___invite.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:49	132456/132456	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:08%20GMT	https://www.wedmegood.com/profile/I-VILLAGE-33646	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/I-VILLAGE-33646.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:49	88380/88380	---M--	200	added ('OK')	image/jpeg	etag:%22011bc5815ca0251456d5db4c986b3bf7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4395/thumbnails/thumb_270/1454166793_12604735_922742751134963_13423913054225209_o.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4395/thumbnails/thumb_270/1454166793_12604735_922742751134963_13423913054225209_o.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:54	56478/56478	---M--	200	added ('OK')	image/jpeg	etag:%226fd37ea30353a909eeba72196b6f9e9f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4652/thumbnails/thumb_270/1454487615_rahulambika02.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4652/thumbnails/thumb_270/1454487615_rahulambika02.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:55	132594/132594	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:14%20GMT	https://www.wedmegood.com/profile/I-ME-AM-Design-19507	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/I-ME-AM-Design-19507.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:57	25747/25747	---M--	200	added ('OK')	image/jpeg	etag:%223117d0191c5d5bf4a10ff5da0f4654aa%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/830/thumbnails/thumb_270/1433844701_5.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/830/thumbnails/thumb_270/1433844701_5.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:37:57	143776/143776	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:16%20GMT	https://www.wedmegood.com/profile/Neha-Singh-Bhatia-6323	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Neha-Singh-Bhatia-6323.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:01	45877/45877	---M--	200	added ('OK')	image/jpeg	etag:%2222317223b90280ece9601fe51eaf3404%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2779/thumbnails/thumb_270/1432876883_33.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2779/thumbnails/thumb_270/1432876883_33.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:02	139932/139932	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:19%20GMT	https://www.wedmegood.com/profile/The-Ochre-Shed-13634	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/The-Ochre-Shed-13634.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:04	60632/60632	---M--	200	added ('OK')	image/jpeg	etag:%22787e8e5bdb8b29374155268ede2afb0f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/524/thumbnails/thumb_270/1439875004_wed_04.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/524/thumbnails/thumb_270/1439875004_wed_04.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:04	137088/137088	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:24%20GMT	https://www.wedmegood.com/profile/Art-Papyrus-3421	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Art-Papyrus-3421.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:08	21103/21103	---M--	200	added ('OK')	image/jpeg	etag:%22b2dd36e61fa27ce066f1e9aa88eacb31%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/40/thumbnails/thumb_270/1454440857_12278821_1108096389202405_6233487913507119001_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/40/thumbnails/thumb_270/1454440857_12278821_1108096389202405_6233487913507119001_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:08	138480/138480	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:26%20GMT	https://www.wedmegood.com/profile/Puneet-Gupta-Invitations-120	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Puneet-Gupta-Invitations-120.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:12	141432/141432	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:30%20GMT	https://www.wedmegood.com/profile/Expressing-Ideas-14633	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Expressing-Ideas-14633.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:12	150830/150830	---M--	200	added ('OK')	image/png	etag:%2233c994156ea65c868820be688cd5d65a%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3129/thumbnails/thumb_270/1444302500_expressing.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3129/thumbnails/thumb_270/1444302500_expressing.png	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:16	109259/109259	---M--	200	added ('OK')	image/png	etag:%226656753de0064c9bb0acece8acbe587e%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/80/thumbnails/thumb_270/1455112079_Screen_Shot_2016_01_20_at_15.36.19.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/80/thumbnails/thumb_270/1455112079_Screen_Shot_2016_01_20_at_15.36.19.png	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:17	139281/139281	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:34%20GMT	https://www.wedmegood.com/profile/The-Wedding-Studio-by-Ohsoboho-191	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/The-Wedding-Studio-by-Ohsoboho-191.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:21	61460/61460	---M--	200	added ('OK')	image/jpeg	etag:%2263b1a7d06a6d6ec4fc17ef4027715448%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5266/thumbnails/thumb_270/1452878178_c.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5266/thumbnails/thumb_270/1452878178_c.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:21	141214/141214	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:39%20GMT	https://www.wedmegood.com/profile/Radhika-Bubna-21238	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Radhika-Bubna-21238.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:21	27158/27158	---M--	200	added ('OK')	image/jpeg	etag:%220af2e9ac960017f8d3dad1715667111c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9626/thumbnails/thumb_270/1455018415_12604641_1189556461056387_3302518880077691939_o.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/9626/thumbnails/thumb_270/1455018415_12604641_1189556461056387_3302518880077691939_o.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:26	36786/36786	---M--	200	added ('OK')	image/jpeg	etag:%2216070bfd1ec4cf602d41400b30c8fd3d%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3313/thumbnails/thumb_270/1441799524_1.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3313/thumbnails/thumb_270/1441799524_1.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:26	143029/143029	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:43%20GMT	https://www.wedmegood.com/profile/Kankotri-Invites-15234	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Kankotri-Invites-15234.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:28	26566/26566	---M--	200	added ('OK')	image/jpeg	etag:%2285ec02ffc03b320b5365d21df71c20cb%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4728/thumbnails/thumb_270/1450264479_VIK_1142.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/4728/thumbnails/thumb_270/1450264479_VIK_1142.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:28	139532/139532	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:48%20GMT	https://www.wedmegood.com/profile/Sketch-The-Design-Studio-19721	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Sketch-The-Design-Studio-19721.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:31	46804/46804	---M--	200	added ('OK')	image/jpeg	etag:%22f804a47e65d63fc2a1adbb328f221fe5%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/6012/thumbnails/thumb_270/1449225794_11150413_956152037736565_8468654313666743106_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/6012/thumbnails/thumb_270/1449225794_11150413_956152037736565_8468654313666743106_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:31	131450/131450	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:50%20GMT	https://www.wedmegood.com/profile/The-Magic-Beans-Design-Studio-23063	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/The-Magic-Beans-Design-Studio-23063.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:34	101005/101005	---M--	200	added ('OK')	image/png	etag:%22b17a4aa534805f11c11909a17259f4fd%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/29/thumbnails/thumb_270/1444301572_customizing.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/29/thumbnails/thumb_270/1444301572_customizing.png	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:34	138064/138064	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:53%20GMT	https://www.wedmegood.com/profile/Customizing-Creativity-108	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Customizing-Creativity-108.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:37	0/-1	---M--	302	error ('')			https://www.wedmegood.com/facebook/authentication	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/facebook/authentication.5b2.delayed	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:37	63705/63705	---M--	200	added ('OK')	image/jpeg	etag:%22de6bfbf548747da546bf87e843f84ff7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2843/thumbnails/thumb_270/1455524406_IMG_8432.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/2843/thumbnails/thumb_270/1455524406_IMG_8432.jpg	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:38	133651/133651	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:09:56%20GMT	https://www.wedmegood.com/profile/INKSEDGE-13852	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/INKSEDGE-13852.html	(from https://www.wedmegood.com/vendors/all/wedding-cards)
23:38:40	121312/121312	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:10:00%20GMT	https://www.wedmegood.com/profile/Paper-Tiger-Films-2380	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Paper-Tiger-Films-2380.html	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:40	47942/47942	---M--	200	added ('OK')	image/jpeg	etag:%22ed82bcfcfa921bb50757e131fa1f84f2%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/410/thumbnails/thumb_270/1446117479_Paper_Tiger_Films__2_.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/410/thumbnails/thumb_270/1446117479_Paper_Tiger_Films__2_.jpg	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:43	38861/38861	---M--	200	added ('OK')	image/jpeg	etag:%2237a5f832b2db8ea13ff26ea7c7518be7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8407/thumbnails/thumb_270/1453015880_12507442_1130114853666244_8521889927788870243_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/8407/thumbnails/thumb_270/1453015880_12507442_1130114853666244_8521889927788870243_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:44	126366/126366	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:10:02%20GMT	https://www.wedmegood.com/profile/Coffee-Stains-Films-33717	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Coffee-Stains-Films-33717.html	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:45	16294/16294	---M--	200	added ('OK')	image/jpeg	etag:%22cb09007bf3a8788a12aa34245004e0fe%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/376/thumbnails/thumb_270/1444216422_creative_chisel.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/376/thumbnails/thumb_270/1444216422_creative_chisel.jpg	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:45	123246/123246	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:10:05%20GMT	https://www.wedmegood.com/profile/Creative-Chisel-Films-2037	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Creative-Chisel-Films-2037.html	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:47	19827/19827	---M--	200	added ('OK')	image/jpeg	etag:%22665d16d8aaefc36b9876b84b7f791a08%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5823/thumbnails/thumb_270/1445244002_1526834_667480026636043_2134371978_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/5823/thumbnails/thumb_270/1445244002_1526834_667480026636043_2134371978_n.jpg	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:47	122762/122762	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2018:10:07%20GMT	https://www.wedmegood.com/profile/Wedding-Flicks-22608	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Wedding-Flicks-22608.html	(from https://www.wedmegood.com/vendors/all/wedding-videography)
23:38:49	29677/29677	---M--	200	added ('OK')	image/jpeg	etag:%22f4e32f8ccb0a2b93a794988220c6c725%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3237/thumbnails/thumb_270/1435308287_A_M___Wow_Images__24_.JPG	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_image_path/3237/thumbnails/thumb_270/1435308287_A_M___Wow_Images__24_.jpg	(from https://www.wedmegood.com/vendors/all/wedding-videography)
